"","slice","avgAC","subj","hemi","roi"
"2997",23,64950.217578125,550439,"R","CA1"
"2998",1,31872.826171875,550439,"R","CA4DG"
"2999",2,44574.7857142857,550439,"R","CA4DG"
"3000",3,58912.72578125,550439,"R","CA4DG"
"3001",4,53074.81171875,550439,"R","CA4DG"
"3002",5,77067.97109375,550439,"R","CA4DG"
"3003",6,112477.505208333,550439,"R","CA4DG"
"3004",7,103809.919921875,550439,"R","CA4DG"
"3005",8,82571.903125,550439,"R","CA4DG"
"3006",9,95429.59453125,550439,"R","CA4DG"
"3007",10,118371.4046875,550439,"R","CA4DG"
"3008",11,90785.1171875,550439,"R","CA4DG"
"3009",12,132401.419270833,550439,"R","CA4DG"
"3010",13,137955.578125,550439,"R","CA4DG"
"3011",14,125244.6171875,550439,"R","CA4DG"
"3012",15,79179.0837673611,550439,"R","CA4DG"
"3013",16,80079.9268973214,550439,"R","CA4DG"
"3014",17,106212.260416667,550439,"R","CA4DG"
"3015",1,64428.87109375,550439,"R","CA2CA3"
"3016",2,67617.7518229167,550439,"R","CA2CA3"
"3017",3,68649.335546875,550439,"R","CA2CA3"
"3018",4,71600.5546875,550439,"R","CA2CA3"
"3019",5,49572.9046223958,550439,"R","CA2CA3"
"3020",6,43319.9345703125,550439,"R","CA2CA3"
"3021",7,48350.2643229167,550439,"R","CA2CA3"
"3022",8,123731.0546875,550439,"R","CA2CA3"
"3023",9,74954.05859375,550439,"R","CA2CA3"
"3024",10,76031.453125,550439,"R","CA2CA3"
"3025",11,67081.3723958333,550439,"R","CA2CA3"
"3026",12,104427.740234375,550439,"R","CA2CA3"
"3027",13,112794.890625,550439,"R","CA2CA3"
"3028",14,125207.108258929,550439,"R","CA2CA3"
"3029",15,140291.668526786,550439,"R","CA2CA3"
"3030",16,114563.849494485,550439,"R","CA2CA3"
"3031",17,100382.07578125,550439,"R","CA2CA3"
"3032",18,118904.645833333,550439,"R","CA2CA3"
"3033",1,102147.364397321,550439,"R","subiculum"
"3034",2,80258.0883789062,550439,"R","subiculum"
"3035",3,98610.61328125,550439,"R","subiculum"
"3036",4,78154.0087890625,550439,"R","subiculum"
"3037",5,91202.4565972222,550439,"R","subiculum"
"3038",6,118130.571875,550439,"R","subiculum"
"3039",7,160573.072048611,550439,"R","subiculum"
"3040",8,114444.4,550439,"R","subiculum"
"3041",9,154692.915364583,550439,"R","subiculum"
"3042",10,167800.368164062,550439,"R","subiculum"
"3043",11,191233.2875,550439,"R","subiculum"
"3044",12,136037.322048611,550439,"R","subiculum"
"3045",13,184187.188476562,550439,"R","subiculum"
"3046",14,119914.0578125,550439,"R","subiculum"
"3047",15,123544.50546875,550439,"R","subiculum"
"3048",16,98670.5890625,550439,"R","subiculum"
"3049",17,64566.5609809028,550439,"R","subiculum"
"3050",18,85905.4815204327,550439,"R","subiculum"
"3051",19,79504.5425091912,550439,"R","subiculum"
"3052",20,65099.778125,550439,"R","subiculum"
"3053",1,62708.646484375,550439,"R","SRLM"
"3054",2,57279.76640625,550439,"R","SRLM"
"3055",3,75632.0790264423,550439,"R","SRLM"
"3056",4,60914.5276692708,550439,"R","SRLM"
"3057",5,80838.0859375,550439,"R","SRLM"
"3058",6,66118.1049107143,550439,"R","SRLM"
"3059",7,60910.10546875,550439,"R","SRLM"
"3060",8,204521.484375,550439,"R","SRLM"
"3061",9,183322.822916667,550439,"R","SRLM"
"3062",10,98066.65625,550439,"R","SRLM"
"3063",11,122420.9734375,550439,"R","SRLM"
"3064",12,96178.169921875,550439,"R","SRLM"
"3065",13,86966.7552083333,550439,"R","SRLM"
"3066",14,105477.8625,550439,"R","SRLM"
"3067",15,95060.8862304688,550439,"R","SRLM"
"3068",16,90539.5230823864,550439,"R","SRLM"
"3069",17,134044.755580357,550439,"R","SRLM"
"3070",18,97623.785546875,550439,"R","SRLM"
"3071",19,93211.1399016204,550439,"R","SRLM"
"3072",20,72314.8975585937,550439,"R","SRLM"
"3073",21,58139.06640625,550439,"R","SRLM"
"3074",1,25855.5392578125,644246,"L","CA1"
"3075",2,29455.9083059211,644246,"L","CA1"
"3076",3,32645.2913876488,644246,"L","CA1"
"3077",4,34279.7471788194,644246,"L","CA1"
"3078",5,34201.0841899671,644246,"L","CA1"
"3079",6,31463.3127441406,644246,"L","CA1"
"3080",7,28212.4498291016,644246,"L","CA1"
"3081",8,27669.59765625,644246,"L","CA1"
"3082",9,24969.5266927083,644246,"L","CA1"
"3083",10,26606.1803385417,644246,"L","CA1"
"3084",11,30646.1849459135,644246,"L","CA1"
"3085",12,29170.9015625,644246,"L","CA1"
"3086",13,26538.6683349609,644246,"L","CA1"
"3087",14,26815.7786075368,644246,"L","CA1"
"3088",15,26234.3126627604,644246,"L","CA1"
"3089",16,25021.4125,644246,"L","CA1"
"3090",17,25568.4298270089,644246,"L","CA1"
"3091",18,28343.1133961397,644246,"L","CA1"
"3092",19,26105.2894241898,644246,"L","CA1"
"3093",20,23028.3286290323,644246,"L","CA1"
"3094",21,21312.6769140625,644246,"L","CA1"
"3095",22,18605.1429966518,644246,"L","CA1"
"3096",1,29322.58203125,644246,"L","CA4DG"
"3097",2,37434.8775540865,644246,"L","CA4DG"
"3098",3,27113.2233072917,644246,"L","CA4DG"
"3099",4,27395.887109375,644246,"L","CA4DG"
"3100",5,29877.3523995536,644246,"L","CA4DG"
"3101",6,27341.426171875,644246,"L","CA4DG"
"3102",7,26073.5162760417,644246,"L","CA4DG"
"3103",8,26634.8972981771,644246,"L","CA4DG"
"3104",9,24747.7185058594,644246,"L","CA4DG"
"3105",10,27647.2529296875,644246,"L","CA4DG"
"3106",11,28960.14296875,644246,"L","CA4DG"
"3107",12,24087.9033203125,644246,"L","CA4DG"
"3108",13,22751.95234375,644246,"L","CA4DG"
"3109",14,28535.5001627604,644246,"L","CA4DG"
"3110",15,24091.9660644531,644246,"L","CA4DG"
"3111",16,25684.3284333882,644246,"L","CA4DG"
"3112",17,22863.007421875,644246,"L","CA4DG"
"3113",1,28694.0546875,644246,"L","CA2CA3"
"3114",2,31600.797281901,644246,"L","CA2CA3"
"3115",3,30090.0890213816,644246,"L","CA2CA3"
"3116",4,26031.4429253472,644246,"L","CA2CA3"
"3117",5,21961.6771763393,644246,"L","CA2CA3"
"3118",6,22569.1205357143,644246,"L","CA2CA3"
"3119",7,22277.5571986607,644246,"L","CA2CA3"
"3120",8,26971.1637834821,644246,"L","CA2CA3"
"3121",9,26057.2018229167,644246,"L","CA2CA3"
"3122",10,24277.8967633929,644246,"L","CA2CA3"
"3123",11,26735.9832589286,644246,"L","CA2CA3"
"3124",12,29579.3231336806,644246,"L","CA2CA3"
"3125",13,30574.9446614583,644246,"L","CA2CA3"
"3126",14,29010.2389322917,644246,"L","CA2CA3"
"3127",15,32044.7709635417,644246,"L","CA2CA3"
"3128",16,25842.7282858456,644246,"L","CA2CA3"
"3129",17,30572.5542367788,644246,"L","CA2CA3"
"3130",18,29210.1224888393,644246,"L","CA2CA3"
"3131",1,35839.0377604167,644246,"L","subiculum"
"3132",2,45132.1037326389,644246,"L","subiculum"
"3133",3,44054.8962890625,644246,"L","subiculum"
"3134",4,35359.1950120192,644246,"L","subiculum"
"3135",5,29850.126953125,644246,"L","subiculum"
"3136",6,36292.6783854167,644246,"L","subiculum"
"3137",7,37142.08984375,644246,"L","subiculum"
"3138",8,40672.5681818182,644246,"L","subiculum"
"3139",9,40137.1329900568,644246,"L","subiculum"
"3140",10,37168.1624348958,644246,"L","subiculum"
"3141",11,43979.7654079861,644246,"L","subiculum"
"3142",12,42050.2395019531,644246,"L","subiculum"
"3143",13,27605.0338541667,644246,"L","subiculum"
"3144",14,26561.04921875,644246,"L","subiculum"
"3145",15,22778.8857421875,644246,"L","subiculum"
"3146",16,20638.6793619792,644246,"L","subiculum"
"3147",17,19320.2222377232,644246,"L","subiculum"
"3148",18,29276.6048177083,644246,"L","subiculum"
"3149",19,25887.3526041667,644246,"L","subiculum"
"3150",20,21877.8373161765,644246,"L","subiculum"
"3151",21,27058.7109375,644246,"L","subiculum"
"3152",1,29841.396875,644246,"L","SRLM"
"3153",2,30640.2403738839,644246,"L","SRLM"
"3154",3,36573.4344075521,644246,"L","SRLM"
"3155",4,28853.2652994792,644246,"L","SRLM"
"3156",5,31924.9046223958,644246,"L","SRLM"
"3157",6,32274.685546875,644246,"L","SRLM"
"3158",7,33013.26171875,644246,"L","SRLM"
"3159",8,25527.982421875,644246,"L","SRLM"
"3160",9,25840.8153211806,644246,"L","SRLM"
"3161",10,28911.6486002604,644246,"L","SRLM"
"3162",11,30381.4126953125,644246,"L","SRLM"
"3163",12,34819.044140625,644246,"L","SRLM"
"3164",13,40115.7517903646,644246,"L","SRLM"
"3165",14,26332.50390625,644246,"L","SRLM"
"3166",15,28088.0406605114,644246,"L","SRLM"
"3167",16,24779.9154052734,644246,"L","SRLM"
"3168",17,22443.02796875,644246,"L","SRLM"
"3169",18,19390.2416487069,644246,"L","SRLM"
"3170",19,20568.5306846217,644246,"L","SRLM"
"3171",20,15741.0387695312,644246,"L","SRLM"
"3172",21,16607.2202148438,644246,"L","SRLM"
"3173",1,32492.4117838542,644246,"R","CA1"
"3174",2,30803.7481317935,644246,"R","CA1"
"3175",3,35913.430078125,644246,"R","CA1"
"3176",4,27269.0685317096,644246,"R","CA1"
"3177",5,22010.744140625,644246,"R","CA1"
"3178",6,23229.2630208333,644246,"R","CA1"
"3179",7,22128.6185980903,644246,"R","CA1"
"3180",8,27625.3501953125,644246,"R","CA1"
"3181",9,20567.8265269886,644246,"R","CA1"
"3182",10,18827.3982121394,644246,"R","CA1"
"3183",11,18653.3374720982,644246,"R","CA1"
"3184",12,23339.8363560268,644246,"R","CA1"
"3185",13,23004.836328125,644246,"R","CA1"
"3186",14,23673.3456420898,644246,"R","CA1"
"3187",15,28336.0412454044,644246,"R","CA1"
"3188",16,35331.3091362847,644246,"R","CA1"
"3189",17,32357.200141059,644246,"R","CA1"
"3190",18,31455.5954959754,644246,"R","CA1"
"3191",19,35216.0717377534,644246,"R","CA1"
"3192",20,31248.5238560268,644246,"R","CA1"
"3193",21,23505.8466796875,644246,"R","CA1"
"3194",22,30565.4611816406,644246,"R","CA1"
"3195",1,29833.5986328125,644246,"R","CA4DG"
"3196",2,31034.1336495536,644246,"R","CA4DG"
"3197",3,28541.5223524306,644246,"R","CA4DG"
"3198",4,23689.3876953125,644246,"R","CA4DG"
"3199",5,21564.2182617188,644246,"R","CA4DG"
"3200",6,25766.3583984375,644246,"R","CA4DG"
"3201",7,23141.5806361607,644246,"R","CA4DG"
"3202",8,28518.0603027344,644246,"R","CA4DG"
"3203",9,22503.1116071429,644246,"R","CA4DG"
"3204",10,27033.9813058036,644246,"R","CA4DG"
"3205",11,24813.5250651042,644246,"R","CA4DG"
"3206",12,22057.4720052083,644246,"R","CA4DG"
"3207",13,26962.3515625,644246,"R","CA4DG"
"3208",14,38057.2440378289,644246,"R","CA4DG"
"3209",15,28687.855859375,644246,"R","CA4DG"
"3210",16,26140.0361328125,644246,"R","CA4DG"
"3211",1,37484.38359375,644246,"R","CA2CA3"
"3212",2,30842.6316964286,644246,"R","CA2CA3"
"3213",3,32224.5852399554,644246,"R","CA2CA3"
"3214",4,27445.76796875,644246,"R","CA2CA3"
"3215",5,19593.25390625,644246,"R","CA2CA3"
"3216",6,20857.9967447917,644246,"R","CA2CA3"
"3217",7,19116.7158203125,644246,"R","CA2CA3"
"3218",8,23230.7392578125,644246,"R","CA2CA3"
"3219",9,25215.044921875,644246,"R","CA2CA3"
"3220",10,24001.3420410156,644246,"R","CA2CA3"
"3221",11,27791.2220052083,644246,"R","CA2CA3"
"3222",12,25346.9889322917,644246,"R","CA2CA3"
"3223",13,27414.8481445312,644246,"R","CA2CA3"
"3224",14,30376.3604910714,644246,"R","CA2CA3"
"3225",15,40453.2135799632,644246,"R","CA2CA3"
"3226",16,40551.7051809211,644246,"R","CA2CA3"
"3227",17,38584.2327008929,644246,"R","CA2CA3"
"3228",18,28603.375,644246,"R","CA2CA3"
"3229",1,35192.6142578125,644246,"R","subiculum"
"3230",2,39567.78671875,644246,"R","subiculum"
"3231",3,45559.4426081731,644246,"R","subiculum"
"3232",4,34330.6389508929,644246,"R","subiculum"
"3233",5,34753.0001395089,644246,"R","subiculum"
"3234",6,35640.2548828125,644246,"R","subiculum"
"3235",7,36510.8142755682,644246,"R","subiculum"
"3236",8,36725.6377840909,644246,"R","subiculum"
"3237",9,34785.8376953125,644246,"R","subiculum"
"3238",10,29691.9079026442,644246,"R","subiculum"
"3239",11,37378.16640625,644246,"R","subiculum"
"3240",12,42385.0177734375,644246,"R","subiculum"
"3241",13,40768.5380859375,644246,"R","subiculum"
"3242",14,52717.2734375,644246,"R","subiculum"
"3243",15,28044.1860351562,644246,"R","subiculum"
"3244",16,23376.466796875,644246,"R","subiculum"
"3245",17,33421.1042668269,644246,"R","subiculum"
"3246",18,39102.6038818359,644246,"R","subiculum"
"3247",19,37256.3792146382,644246,"R","subiculum"
"3248",20,26286.3836167279,644246,"R","subiculum"
"3249",21,29192.8045099432,644246,"R","subiculum"
"3250",1,30494.7052734375,644246,"R","SRLM"
"3251",2,32275.8352399554,644246,"R","SRLM"
"3252",3,32391.6138392857,644246,"R","SRLM"
"3253",4,28667.7819824219,644246,"R","SRLM"
"3254",5,24403.0817871094,644246,"R","SRLM"
"3255",6,29496.5179036458,644246,"R","SRLM"
"3256",7,28392.5104166667,644246,"R","SRLM"
"3257",8,29481.5981445312,644246,"R","SRLM"
"3258",9,21613.8500976562,644246,"R","SRLM"
"3259",10,23794.3869628906,644246,"R","SRLM"
"3260",11,23740.8381076389,644246,"R","SRLM"
"3261",12,24060.7916666667,644246,"R","SRLM"
"3262",13,27778.4291548295,644246,"R","SRLM"
"3263",14,29805.3215144231,644246,"R","SRLM"
"3264",15,31552.7967247596,644246,"R","SRLM"
"3265",16,26888.2715820313,644246,"R","SRLM"
"3266",17,28199.1204007056,644246,"R","SRLM"
"3267",18,28439.2133789062,644246,"R","SRLM"
"3268",19,30364.2744140625,644246,"R","SRLM"
"3269",20,28548.2794921875,644246,"R","SRLM"
"3270",21,24699.166015625,644246,"R","SRLM"
"3271",1,24106.2887178309,654552,"L","CA1"
"3272",2,22386.2289806548,654552,"L","CA1"
"3273",3,23214.4736328125,654552,"L","CA1"
"3274",4,24801.680859375,654552,"L","CA1"
"3275",5,24111.3422475962,654552,"L","CA1"
"3276",6,24207.8323102679,654552,"L","CA1"
"3277",7,24649.1753627232,654552,"L","CA1"
"3278",8,22328.4785970052,654552,"L","CA1"
"3279",9,28085.7114955357,654552,"L","CA1"
"3280",10,29941.2732599432,654552,"L","CA1"
"3281",11,29609.1434795673,654552,"L","CA1"
"3282",12,34500.7883649554,654552,"L","CA1"
"3283",13,35168.662109375,654552,"L","CA1"
"3284",14,33452.6149553571,654552,"L","CA1"
"3285",15,33215.3396935096,654552,"L","CA1"
"3286",16,32743.8163085937,654552,"L","CA1"
"3287",17,31267.4729492188,654552,"L","CA1"
"3288",18,25434.77734375,654552,"L","CA1"
"3289",19,21009.1144748264,654552,"L","CA1"
"3290",20,17672.5900390625,654552,"L","CA1"
"3291",1,27649.13671875,654552,"L","CA4DG"
"3292",2,30841.6694335938,654552,"L","CA4DG"
"3293",3,33555.955078125,654552,"L","CA4DG"
"3294",4,37551.737890625,654552,"L","CA4DG"
"3295",5,32026.40234375,654552,"L","CA4DG"
"3296",6,40640.137890625,654552,"L","CA4DG"
"3297",7,34871.020703125,654552,"L","CA4DG"
"3298",8,37016.5795898438,654552,"L","CA4DG"
"3299",9,38548.310546875,654552,"L","CA4DG"
"3300",10,32200.0455729167,654552,"L","CA4DG"
"3301",11,34445.6071428571,654552,"L","CA4DG"
"3302",12,35635.6651785714,654552,"L","CA4DG"
"3303",13,23545.2882254464,654552,"L","CA4DG"
"3304",14,27384.902734375,654552,"L","CA4DG"
"3305",15,26482.9514770508,654552,"L","CA4DG"
"3306",16,23475.150390625,654552,"L","CA4DG"
"3307",1,29493.1642020089,654552,"L","CA2CA3"
"3308",2,30543.8625372024,654552,"L","CA2CA3"
"3309",3,28969.5864701705,654552,"L","CA2CA3"
"3310",4,41316.6766493056,654552,"L","CA2CA3"
"3311",5,35052.080859375,654552,"L","CA2CA3"
"3312",6,29129.5413411458,654552,"L","CA2CA3"
"3313",7,29170.4742838542,654552,"L","CA2CA3"
"3314",8,28594.31171875,654552,"L","CA2CA3"
"3315",9,29458.326171875,654552,"L","CA2CA3"
"3316",10,28276.2177734375,654552,"L","CA2CA3"
"3317",11,29721.646484375,654552,"L","CA2CA3"
"3318",12,35310.9225260417,654552,"L","CA2CA3"
"3319",13,33242.5859375,654552,"L","CA2CA3"
"3320",14,25042.2719184028,654552,"L","CA2CA3"
"3321",15,22345.73515625,654552,"L","CA2CA3"
"3322",16,23059.7108487216,654552,"L","CA2CA3"
"3323",17,21642.92578125,654552,"L","CA2CA3"
"3324",1,34476.5561523438,654552,"L","subiculum"
"3325",2,24547.5883789062,654552,"L","subiculum"
"3326",3,25053.8817471591,654552,"L","subiculum"
"3327",4,28745.9572482639,654552,"L","subiculum"
"3328",5,38290.5403645833,654552,"L","subiculum"
"3329",6,39402.6285511364,654552,"L","subiculum"
"3330",7,41087.7063476562,654552,"L","subiculum"
"3331",8,31218.6064453125,654552,"L","subiculum"
"3332",9,45449.3662109375,654552,"L","subiculum"
"3333",10,94232.8125,654552,"L","subiculum"
"3334",11,52037.9561631944,654552,"L","subiculum"
"3335",12,23374.5319475446,654552,"L","subiculum"
"3336",13,28295.7103794643,654552,"L","subiculum"
"3337",14,31721.3390625,654552,"L","subiculum"
"3338",15,34555.466796875,654552,"L","subiculum"
"3339",16,36241.8984375,654552,"L","subiculum"
"3340",17,30633.621484375,654552,"L","subiculum"
"3341",18,29393.3171037946,654552,"L","subiculum"
"3342",19,23135.2759765625,654552,"L","subiculum"
"3343",1,34931.185546875,654552,"L","SRLM"
"3344",2,27751.033984375,654552,"L","SRLM"
"3345",3,27481.8259114583,654552,"L","SRLM"
"3346",4,27452.236328125,654552,"L","SRLM"
"3347",5,26389.5427734375,654552,"L","SRLM"
"3348",6,26319.2707519531,654552,"L","SRLM"
"3349",7,27198.0200195312,654552,"L","SRLM"
"3350",8,23724.0622558594,654552,"L","SRLM"
"3351",9,25325.7699652778,654552,"L","SRLM"
"3352",10,34871.177734375,654552,"L","SRLM"
"3353",11,39749.7515980114,654552,"L","SRLM"
"3354",12,48870.7358398438,654552,"L","SRLM"
"3355",13,35714.7826822917,654552,"L","SRLM"
"3356",14,28640.232421875,654552,"L","SRLM"
"3357",15,32509.3842447917,654552,"L","SRLM"
"3358",16,29088.4549696181,654552,"L","SRLM"
"3359",17,27788.7035827637,654552,"L","SRLM"
"3360",18,23275.4499023437,654552,"L","SRLM"
"3361",19,19462.859375,654552,"L","SRLM"
"3362",1,25457.4633246528,654552,"R","CA1"
"3363",2,25609.8479817708,654552,"R","CA1"
"3364",3,27172.9088199013,654552,"R","CA1"
"3365",4,28532.0342881944,654552,"R","CA1"
"3366",5,27706.0199819712,654552,"R","CA1"
"3367",6,26563.6906960227,654552,"R","CA1"
"3368",7,28596.3351862981,654552,"R","CA1"
"3369",8,24401.8577769886,654552,"R","CA1"
"3370",9,25177.3716947115,654552,"R","CA1"
"3371",10,26236.4985351562,654552,"R","CA1"
"3372",11,28711.82578125,654552,"R","CA1"
"3373",12,33127.9931066177,654552,"R","CA1"
"3374",13,36537.6515299479,654552,"R","CA1"
"3375",14,43828.0883789062,654552,"R","CA1"
"3376",15,45137.0773925781,654552,"R","CA1"
"3377",16,47661.3050537109,654552,"R","CA1"
"3378",17,43766.2516084559,654552,"R","CA1"
"3379",18,45724.9317220052,654552,"R","CA1"
"3380",19,40095.0610856681,654552,"R","CA1"
"3381",20,36826.0559671336,654552,"R","CA1"
"3382",21,37847.0283717105,654552,"R","CA1"
"3383",22,34248.3151041667,654552,"R","CA1"
"3384",1,27920.0001953125,654552,"R","CA4DG"
"3385",2,23371.7976345486,654552,"R","CA4DG"
"3386",3,31690.331640625,654552,"R","CA4DG"
"3387",4,29735.8795572917,654552,"R","CA4DG"
"3388",5,24259.4603794643,654552,"R","CA4DG"
"3389",6,22780.95625,654552,"R","CA4DG"
"3390",7,21635.359765625,654552,"R","CA4DG"
"3391",8,25021.7251674107,654552,"R","CA4DG"
"3392",9,30949.2885044643,654552,"R","CA4DG"
"3393",10,31500.9856770833,654552,"R","CA4DG"
"3394",11,32949.2885742188,654552,"R","CA4DG"
"3395",12,27988.4313151042,654552,"R","CA4DG"
"3396",13,36574.3764648438,654552,"R","CA4DG"
"3397",14,49568.1824776786,654552,"R","CA4DG"
"3398",15,52074.1358072917,654552,"R","CA4DG"
"3399",16,42872.7779017857,654552,"R","CA4DG"
"3400",17,48392.6640625,654552,"R","CA4DG"
"3401",1,39921.462890625,654552,"R","CA2CA3"
"3402",2,35622.7626953125,654552,"R","CA2CA3"
"3403",3,30215.918412642,654552,"R","CA2CA3"
"3404",4,28603.257421875,654552,"R","CA2CA3"
"3405",5,29447.3251953125,654552,"R","CA2CA3"
"3406",6,28036.0268554688,654552,"R","CA2CA3"
"3407",7,21471.0358072917,654552,"R","CA2CA3"
"3408",8,24668.50390625,654552,"R","CA2CA3"
"3409",9,21985.7369791667,654552,"R","CA2CA3"
"3410",10,23103.8307291667,654552,"R","CA2CA3"
"3411",11,25593.842578125,654552,"R","CA2CA3"
"3412",12,26486.9716796875,654552,"R","CA2CA3"
"3413",13,29027.0927734375,654552,"R","CA2CA3"
"3414",14,37352.705859375,654552,"R","CA2CA3"
"3415",15,44964.8460286458,654552,"R","CA2CA3"
"3416",16,44394.7742598684,654552,"R","CA2CA3"
"3417",17,39124.087890625,654552,"R","CA2CA3"
"3418",18,44027.64453125,654552,"R","CA2CA3"
"3419",1,35392.9280133929,654552,"R","subiculum"
"3420",2,27876.4604492188,654552,"R","subiculum"
"3421",3,36987.8306107955,654552,"R","subiculum"
"3422",4,27885.8717447917,654552,"R","subiculum"
"3423",5,30976.3592122396,654552,"R","subiculum"
"3424",6,30664.1383713942,654552,"R","subiculum"
"3425",7,29565.21953125,654552,"R","subiculum"
"3426",8,30427.624609375,654552,"R","subiculum"
"3427",9,33068.6768465909,654552,"R","subiculum"
"3428",10,42351.6962890625,654552,"R","subiculum"
"3429",11,36850.2581676136,654552,"R","subiculum"
"3430",12,39253.0875651042,654552,"R","subiculum"
"3431",13,46312.7640625,654552,"R","subiculum"
"3432",14,40886.2005208333,654552,"R","subiculum"
"3433",15,42905.9384765625,654552,"R","subiculum"
"3434",16,47856.4998046875,654552,"R","subiculum"
"3435",17,41413.2633928571,654552,"R","subiculum"
"3436",18,36611.6227022059,654552,"R","subiculum"
"3437",19,34962.0618024554,654552,"R","subiculum"
"3438",1,36009.0102539062,654552,"R","SRLM"
"3439",2,29580.1067243304,654552,"R","SRLM"
"3440",3,24194.3294921875,654552,"R","SRLM"
"3441",4,24739.0551757812,654552,"R","SRLM"
"3442",5,26104.5615234375,654552,"R","SRLM"
"3443",6,24769.0329589844,654552,"R","SRLM"
"3444",7,29278.4568142361,654552,"R","SRLM"
"3445",8,26539.7585449219,654552,"R","SRLM"
"3446",9,27874.9427083333,654552,"R","SRLM"
"3447",10,28989.080078125,654552,"R","SRLM"
"3448",11,33682.794921875,654552,"R","SRLM"
"3449",12,36568.2668678977,654552,"R","SRLM"
"3450",13,34752.9895833333,654552,"R","SRLM"
